event_id,timestamp,machine_id,operator_id,task_id,site_id,event_type,severity,machine_speed_kmh,machine_state,distance_to_person_m,distance_to_vehicle_m,distance_to_obstacle_m,seatbelt_status,duration_seconds,resolved
SE000880,2025-06-11 13:40:00,M0003,OP0012,T00799,ST013,SEATBELT_VIOLATION,LOW,1.4,WORKING,,,,UNFASTENED,76,False
SE000881,2025-03-17 17:33:00,M0023,OP0045,T00800,ST009,PERSON_PROXIMITY,LOW,22.4,TRAVELING,6.1,,,FASTENED,48,True
SE000882,2025-03-17 17:35:00,M0023,OP0045,T00800,ST009,VEHICLE_PROXIMITY,LOW,16.1,TRAVELING,,7.4,,FASTENED,18,True
SE000883,2025-09-07 12:24:00,M0011,OP0054,T00802,ST003,OBSTACLE_PROXIMITY,MEDIUM,0.9,WORKING,,,2.6,FASTENED,39,False
SE000884,2025-02-24 08:36:00,M0001,OP0055,T00803,ST007,OBSTACLE_PROXIMITY,MEDIUM,2.9,DIGGING,,,4.0,FASTENED,35,True
SE000885,2025-02-24 09:18:00,M0001,OP0055,T00803,ST007,SEATBELT_VIOLATION,LOW,2.2,LOADING,,,,UNFASTENED,21,True
SE000886,2025-01-27 12:46:00,M0027,OP0044,T00804,ST015,VEHICLE_PROXIMITY,LOW,1.9,DIGGING,,5.3,,FASTENED,46,True
SE000887,2025-05-27 06:41:00,M0039,OP0016,T00806,ST003,PERSON_PROXIMITY,LOW,1.7,DUMPING,6.0,,,FASTENED,47,True
SE000888,2025-05-27 06:45:00,M0039,OP0016,T00806,ST003,SEATBELT_VIOLATION,MEDIUM,2.5,DIGGING,,,,UNFASTENED,44,True
SE000889,2025-05-27 08:11:00,M0039,OP0016,T00806,ST003,SEATBELT_VIOLATION,HIGH,0.4,LOADING,,,,UNFASTENED,132,True
SE000890,2025-02-24 08:53:00,M0017,OP0020,T00807,ST015,SEATBELT_VIOLATION,LOW,10.3,TRAVELING,,,,UNFASTENED,107,False
SE000891,2025-02-24 10:47:00,M0017,OP0020,T00807,ST015,UNSAFE_REVERSING,MEDIUM,1.7,REVERSING,,,,FASTENED,13,True
SE000892,2025-05-26 14:53:00,M0029,OP0014,T00808,ST010,UNSAFE_REVERSING,HIGH,3.2,REVERSING,,,,FASTENED,16,True
SE000893,2025-05-26 15:41:00,M0029,OP0014,T00808,ST010,PERSON_PROXIMITY,LOW,1.9,WORKING,5.1,,,FASTENED,46,True
SE000894,2025-05-20 13:46:00,M0017,OP0023,T00810,ST015,PERSON_PROXIMITY,MEDIUM,2.4,WORKING,2.6,,,FASTENED,48,True
SE000895,2025-07-12 15:26:00,M0025,OP0045,T00812,ST011,OBSTACLE_PROXIMITY,LOW,16.4,TRAVELING,,,6.8,FASTENED,17,True
SE000896,2025-07-12 15:30:00,M0025,OP0045,T00812,ST011,PERSON_PROXIMITY,HIGH,0.3,LOADING,1.2,,,FASTENED,32,True
SE000897,2025-07-12 16:24:00,M0025,OP0045,T00812,ST011,SEATBELT_VIOLATION,LOW,0.6,WORKING,,,,UNFASTENED,48,False
SE000898,2025-07-12 17:22:00,M0025,OP0045,T00812,ST011,OBSTACLE_PROXIMITY,LOW,0.5,DUMPING,,,7.2,FASTENED,31,True
SE000899,2025-08-22 14:35:00,M0029,OP0037,T00813,ST010,VEHICLE_PROXIMITY,LOW,2.9,REVERSING,,6.0,,FASTENED,8,True
SE000900,2025-08-22 17:06:00,M0029,OP0037,T00813,ST010,HARSH_BRAKING,LOW,6.3,TRAVELING,,,,FASTENED,8,True
SE000901,2025-08-04 11:12:00,M0024,OP0044,T00814,ST004,OVERSPEED,MEDIUM,26.6,TRAVELING,,,,FASTENED,8,True
SE000902,2025-08-04 11:35:00,M0024,OP0044,T00814,ST004,SEATBELT_VIOLATION,LOW,2.5,WORKING,,,,UNFASTENED,14,True
SE000903,2025-09-05 15:17:00,M0009,OP0018,T00815,ST004,SEATBELT_VIOLATION,LOW,3.8,TRAVELING,,,,UNFASTENED,42,False
SE000904,2025-05-20 17:19:00,M0010,OP0033,T00816,ST012,SEATBELT_VIOLATION,HIGH,16.3,TRAVELING,,,,UNFASTENED,138,False
SE000905,2025-07-17 11:50:00,M0007,OP0023,T00817,ST012,SEATBELT_VIOLATION,MEDIUM,8.4,TRAVELING,,,,UNFASTENED,152,True
SE000906,2025-07-17 12:10:00,M0007,OP0023,T00817,ST012,SEATBELT_VIOLATION,MEDIUM,8.5,TRAVELING,,,,UNFASTENED,142,True
SE000907,2025-07-17 13:30:00,M0007,OP0023,T00817,ST012,SEATBELT_VIOLATION,HIGH,0.3,WORKING,,,,UNFASTENED,111,True
SE000908,2025-07-17 14:16:00,M0007,OP0023,T00817,ST012,OBSTACLE_PROXIMITY,LOW,10.8,TRAVELING,,,5.2,FASTENED,31,True
SE000909,2025-09-02 11:02:00,M0008,OP0043,T00818,ST008,SEATBELT_VIOLATION,LOW,1.3,WORKING,,,,UNFASTENED,158,False
SE000910,2025-08-17 09:15:00,M0036,OP0054,T00821,ST006,SEATBELT_VIOLATION,LOW,6.0,TRAVELING,,,,UNFASTENED,143,False
SE000911,2025-02-22 08:15:00,M0037,OP0025,T00823,ST005,VEHICLE_PROXIMITY,LOW,1.3,WORKING,,6.6,,FASTENED,10,True
SE000912,2025-02-22 08:49:00,M0037,OP0025,T00823,ST005,HARSH_BRAKING,LOW,4.1,TRAVELING,,,,FASTENED,7,True
SE000913,2025-02-22 09:17:00,M0037,OP0025,T00823,ST005,SEATBELT_VIOLATION,MEDIUM,6.2,REVERSING,,,,UNFASTENED,47,True
SE000914,2025-08-08 06:35:00,M0028,OP0048,T00827,ST012,PERSON_PROXIMITY,LOW,1.2,DIGGING,8.1,,,FASTENED,12,True
SE000915,2025-04-20 12:51:00,M0025,OP0010,T00828,ST011,HARSH_BRAKING,LOW,19.1,TRAVELING,,,,FASTENED,3,True
SE000916,2025-04-20 15:02:00,M0025,OP0010,T00828,ST011,PERSON_PROXIMITY,HIGH,1.6,LOADING,1.1,,,FASTENED,34,True
SE000917,2025-01-09 12:04:00,M0042,OP0034,T00829,ST011,SEATBELT_VIOLATION,MEDIUM,6.4,TRAVELING,,,,UNFASTENED,83,True
SE000918,2025-01-09 13:22:00,M0042,OP0034,T00829,ST011,SEATBELT_VIOLATION,LOW,2.4,WORKING,,,,UNFASTENED,137,True
SE000919,2025-07-03 07:13:00,M0033,OP0008,T00834,ST001,PERSON_PROXIMITY,MEDIUM,9.2,TRAVELING,3.6,,,FASTENED,13,True
SE000920,2025-07-03 08:02:00,M0033,OP0008,T00834,ST001,PERSON_PROXIMITY,LOW,10.5,TRAVELING,7.7,,,FASTENED,22,False
SE000921,2025-07-03 10:04:00,M0033,OP0008,T00834,ST001,SEATBELT_VIOLATION,HIGH,9.1,TRAVELING,,,,UNFASTENED,123,True
SE000922,2025-07-03 10:34:00,M0033,OP0008,T00834,ST001,OBSTACLE_PROXIMITY,MEDIUM,1.1,WORKING,,,4.5,FASTENED,54,False
SE000923,2025-05-24 14:48:00,M0039,OP0015,T00835,ST003,SEATBELT_VIOLATION,LOW,1.2,DIGGING,,,,UNFASTENED,123,True
SE000924,2025-05-05 11:34:00,M0041,OP0004,T00838,ST008,HARSH_BRAKING,LOW,5.4,TRAVELING,,,,FASTENED,7,True
SE000925,2025-05-05 12:21:00,M0041,OP0004,T00838,ST008,OVERSPEED,MEDIUM,22.9,TRAVELING,,,,FASTENED,27,True
SE000926,2025-01-18 11:11:00,M0031,OP0025,T00841,ST002,SEATBELT_VIOLATION,MEDIUM,0.1,LOADING,,,,UNFASTENED,87,True
SE000927,2025-01-18 11:16:00,M0031,OP0025,T00841,ST002,SEATBELT_VIOLATION,MEDIUM,0.6,DUMPING,,,,UNFASTENED,90,False
SE000928,2025-01-18 12:51:00,M0031,OP0025,T00841,ST002,VEHICLE_PROXIMITY,MEDIUM,5.6,REVERSING,,3.3,,FASTENED,45,True
SE000929,2025-01-18 13:05:00,M0031,OP0025,T00841,ST002,SEATBELT_VIOLATION,LOW,0.4,LOADING,,,,UNFASTENED,104,False
SE000930,2025-08-04 14:38:00,M0008,OP0016,T00842,ST008,VEHICLE_PROXIMITY,MEDIUM,1.2,LOADING,,3.2,,FASTENED,40,True
SE000931,2025-08-04 16:12:00,M0008,OP0016,T00842,ST008,OVERSPEED,HIGH,8.7,TRAVELING,,,,FASTENED,32,True
SE000932,2025-08-21 14:34:00,M0011,OP0053,T00843,ST003,VEHICLE_PROXIMITY,MEDIUM,1.2,DUMPING,,4.3,,FASTENED,57,True
SE000933,2025-08-27 12:14:00,M0025,OP0019,T00844,ST011,OBSTACLE_PROXIMITY,HIGH,2.9,WORKING,,,1.3,FASTENED,32,True
SE000934,2025-08-27 15:15:00,M0025,OP0019,T00844,ST011,OBSTACLE_PROXIMITY,HIGH,2.0,DUMPING,,,2.0,FASTENED,6,True
SE000935,2025-08-15 13:09:00,M0002,OP0021,T00845,ST007,VEHICLE_PROXIMITY,LOW,1.4,WORKING,,8.1,,FASTENED,12,False
SE000936,2025-08-15 13:59:00,M0002,OP0021,T00845,ST007,PERSON_PROXIMITY,MEDIUM,2.9,LOADING,3.9,,,FASTENED,28,False
SE000937,2025-06-19 07:57:00,M0040,OP0055,T00846,ST002,VEHICLE_PROXIMITY,MEDIUM,4.8,REVERSING,,2.7,,FASTENED,16,True
SE000938,2025-06-19 08:44:00,M0040,OP0055,T00846,ST002,PERSON_PROXIMITY,MEDIUM,2.7,DUMPING,4.5,,,FASTENED,7,True
SE000939,2025-06-19 11:35:00,M0040,OP0055,T00846,ST002,SEATBELT_VIOLATION,LOW,0.9,WORKING,,,,UNFASTENED,119,True
SE000940,2025-03-18 11:29:00,M0016,OP0008,T00847,ST006,PERSON_PROXIMITY,HIGH,6.2,TRAVELING,1.7,,,FASTENED,26,False
SE000941,2025-03-18 11:55:00,M0016,OP0008,T00847,ST006,SEATBELT_VIOLATION,LOW,6.7,TRAVELING,,,,UNFASTENED,56,True
SE000942,2025-03-18 12:44:00,M0016,OP0008,T00847,ST006,SEATBELT_VIOLATION,MEDIUM,0.8,WORKING,,,,UNFASTENED,28,True
SE000943,2025-03-18 12:45:00,M0016,OP0008,T00847,ST006,SEATBELT_VIOLATION,LOW,2.9,WORKING,,,,UNFASTENED,36,False
