date,operator_id,machine_id,task_id,priority,scheduled_start,scheduled_end,task_type,location_zone,target_quantity,status
2025-08-27,OP0019,M0037,T00468,LOW,2025-08-27 14:44:00,2025-08-27 16:11:12,Soil Compaction,ZONE-B,1867.1,COMPLETED
2025-08-27,OP0039,M0024,DT00118,LOW,2025-08-27 15:00:00,2025-08-27 20:55:00,Road Preparation,ZONE-A,1705.3,SCHEDULED
2025-08-27,OP0034,M0038,T00303,LOW,2025-08-27 13:33:00,2025-08-27 19:17:18,Road Preparation,ZONE-A,4652.4,COMPLETED
2025-08-28,OP0001,M0027,T00335,URGENT,2025-08-28 06:55:00,2025-08-28 11:02:30,Material Loading,ZONE-D,1189.7,CANCELLED
2025-08-28,OP0005,M0035,T00351,LOW,2025-08-28 07:52:00,2025-08-28 11:42:12,Grading,ZONE-D,3700.5,IN_PROGRESS
2025-08-28,OP0053,M0006,T00505,LOW,2025-08-28 14:06:00,2025-08-28 17:00:24,Trenching,ZONE-D,310.9,COMPLETED
2025-08-28,OP0050,M0035,T00590,LOW,2025-08-28 08:31:00,2025-08-28 10:58:30,Grading,ZONE-B,3703.9,COMPLETED
2025-08-28,OP0024,M0001,DT00128,LOW,2025-08-28 06:00:00,2025-08-28 08:06:00,Road Preparation,ZONE-C,421.5,DELAYED
2025-08-28,OP0027,M0008,T00348,LOW,2025-08-28 09:34:00,2025-08-28 12:51:30,Trenching,ZONE-A,261.1,IN_PROGRESS
2025-08-28,OP0010,M0033,T00472,HIGH,2025-08-28 07:27:00,2025-08-28 10:39:24,Grading,ZONE-A,3987.2,COMPLETED
2025-08-29,OP0004,M0022,DT00102,MEDIUM,2025-08-29 09:00:00,2025-08-29 11:26:00,Material Stockpiling,ZONE-C,1353.5,COMPLETED
2025-08-29,OP0037,M0022,T00086,MEDIUM,2025-08-29 13:49:00,2025-08-29 21:46:30,Hauling,ZONE-C,1442.1,CANCELLED
2025-08-29,OP0013,M0034,T00738,MEDIUM,2025-08-29 09:34:00,2025-08-29 13:40:12,Trenching,ZONE-B,431.9,IN_PROGRESS
2025-08-29,OP0030,M0018,T00790,HIGH,2025-08-29 12:23:00,2025-08-29 12:59:12,Earth Excavation,ZONE-A,127.4,SCHEDULED
2025-08-29,OP0029,M0019,T00123,LOW,2025-08-29 09:26:00,2025-08-29 13:56:06,Trenching,ZONE-A,362.0,COMPLETED
2025-08-30,OP0038,M0034,T00009,MEDIUM,2025-08-30 13:01:00,2025-08-30 20:47:00,Material Loading,ZONE-B,1996.7,CANCELLED
2025-08-30,OP0044,M0019,DT00177,LOW,2025-08-30 07:00:00,2025-08-30 10:02:00,Earth Excavation,ZONE-C,1421.2,SCHEDULED
2025-08-30,OP0025,M0005,DT00132,MEDIUM,2025-08-30 07:00:00,2025-08-30 09:08:00,Road Preparation,ZONE-C,1750.2,CANCELLED
2025-08-30,OP0049,M0001,DT00050,LOW,2025-08-30 12:00:00,2025-08-30 14:44:00,Material Loading,ZONE-A,928.3,DELAYED
2025-08-30,OP0007,M0023,T00063,LOW,2025-08-30 12:25:00,2025-08-30 16:01:42,Material Stockpiling,ZONE-D,738.5,COMPLETED
2025-08-31,OP0012,M0005,DT00114,MEDIUM,2025-08-31 13:00:00,2025-08-31 15:26:00,Hauling,ZONE-B,1761.5,COMPLETED
2025-08-31,OP0038,M0003,T00108,LOW,2025-08-31 13:48:00,2025-08-31 20:19:48,Material Loading,ZONE-B,781.0,IN_PROGRESS
2025-08-31,OP0046,M0011,T00257,MEDIUM,2025-08-31 10:40:00,2025-09-01 23:13:24,Hauling,ZONE-B,2456.6,CANCELLED
2025-08-31,OP0004,M0005,T00172,MEDIUM,2025-08-31 06:12:00,2025-08-31 18:38:30,Demolition,ZONE-B,1068.2,SCHEDULED
2025-09-01,OP0040,M0022,DT00163,URGENT,2025-09-01 11:00:00,2025-09-01 12:52:00,Material Stockpiling,ZONE-B,1108.4,SCHEDULED
2025-09-01,OP0037,M0034,T00724,MEDIUM,2025-09-01 13:43:00,2025-09-01 15:15:48,Trenching,ZONE-C,166.2,COMPLETED
2025-09-01,OP0014,M0026,T00243,MEDIUM,2025-09-01 15:30:00,2025-09-01 16:14:18,Road Preparation,ZONE-D,728.2,COMPLETED
2025-09-01,OP0048,M0042,T00769,MEDIUM,2025-09-01 10:24:00,2025-09-01 14:28:00,Material Stockpiling,ZONE-A,1127.4,COMPLETED
2025-09-02,OP0050,M0011,T00398,HIGH,2025-09-02 15:14:00,2025-09-02 18:42:54,Road Preparation,ZONE-B,1536.1,COMPLETED
2025-09-02,OP0006,M0034,T00484,LOW,2025-09-02 14:21:00,2025-09-02 22:29:24,Material Loading,ZONE-B,2433.3,IN_PROGRESS
2025-09-02,OP0043,M0008,T00818,HIGH,2025-09-02 08:54:00,2025-09-02 10:55:36,Trenching,ZONE-B,250.0,COMPLETED
2025-09-02,OP0054,M0015,T00616,MEDIUM,2025-09-02 06:24:00,2025-09-02 08:53:36,Earth Excavation,ZONE-D,528.9,COMPLETED
2025-09-03,OP0027,M0006,T00158,HIGH,2025-09-03 14:44:00,2025-09-03 17:25:00,Trenching,ZONE-C,218.7,COMPLETED
2025-09-03,OP0006,M0017,T00214,LOW,2025-09-03 12:38:00,2025-09-03 15:26:18,Road Preparation,ZONE-A,2799.6,DELAYED
2025-09-03,OP0032,M0031,T00567,LOW,2025-09-03 13:41:00,2025-09-03 22:36:30,Road Preparation,ZONE-B,5014.8,COMPLETED
2025-09-03,OP0042,M0037,T00296,HIGH,2025-09-03 06:44:00,2025-09-04 06:59:24,Hauling,ZONE-D,1979.4,COMPLETED
2025-09-03,OP0023,M0030,T00508,HIGH,2025-09-03 07:52:00,2025-09-03 19:59:12,Material Loading,ZONE-D,2337.5,SCHEDULED
2025-09-04,OP0033,M0033,T00610,MEDIUM,2025-09-04 08:00:00,2025-09-04 13:48:12,Road Preparation,ZONE-B,5828.4,COMPLETED
2025-09-04,OP0010,M0027,DT00061,HIGH,2025-09-04 08:00:00,2025-09-04 09:37:00,Material Loading,ZONE-D,408.8,COMPLETED
2025-09-04,OP0022,M0003,T00491,HIGH,2025-09-04 15:36:00,2025-09-04 16:26:54,Road Preparation,ZONE-A,693.2,CANCELLED
2025-09-04,OP0015,M0011,T00447,URGENT,2025-09-04 12:16:00,2025-09-04 20:43:42,Grading,ZONE-D,3926.9,CANCELLED
2025-09-04,OP0036,M0026,DT00051,LOW,2025-09-04 14:00:00,2025-09-04 19:44:00,Material Stockpiling,ZONE-A,1730.7,CANCELLED
2025-09-04,OP0039,M0017,T00623,HIGH,2025-09-04 15:29:00,2025-09-04 20:20:24,Road Preparation,ZONE-D,4093.3,CANCELLED
2025-09-05,OP0038,M0010,DT00120,MEDIUM,2025-09-05 11:00:00,2025-09-05 15:35:00,Grading,ZONE-D,1056.9,COMPLETED
2025-09-05,OP0044,M0004,T00231,LOW,2025-09-05 10:37:00,2025-09-05 11:34:06,Grading,ZONE-C,1108.6,DELAYED
2025-09-05,OP0046,M0001,DT00123,MEDIUM,2025-09-05 15:00:00,2025-09-05 16:04:00,Trenching,ZONE-C,1137.7,SCHEDULED
2025-09-05,OP0004,M0015,DT00053,URGENT,2025-09-05 08:00:00,2025-09-05 12:42:00,Material Stockpiling,ZONE-B,481.6,COMPLETED
2025-09-05,OP0005,M0018,T00465,MEDIUM,2025-09-05 13:08:00,2025-09-05 18:43:36,Demolition,ZONE-D,638.9,COMPLETED
2025-09-05,OP0038,M0008,T00057,MEDIUM,2025-09-05 10:48:00,2025-09-05 12:23:42,Demolition,ZONE-C,243.1,COMPLETED
2025-09-05,OP0018,M0009,T00815,URGENT,2025-09-05 14:09:00,2025-09-05 15:39:48,Material Loading,ZONE-D,387.4,COMPLETED
2025-09-05,OP0010,M0006,T00293,HIGH,2025-09-05 10:22:00,2025-09-05 15:11:24,Trenching,ZONE-C,506.0,COMPLETED
2025-09-05,OP0011,M0013,DT00016,URGENT,2025-09-05 10:00:00,2025-09-05 13:14:00,Grading,ZONE-A,615.9,COMPLETED
2025-09-05,OP0011,M0037,T00568,MEDIUM,2025-09-05 09:35:00,2025-09-05 11:29:06,Soil Compaction,ZONE-C,2302.0,COMPLETED
2025-09-05,OP0036,M0021,T00437,LOW,2025-09-05 15:16:00,2025-09-05 20:27:12,Road Preparation,ZONE-D,4295.9,CANCELLED
2025-09-06,OP0019,M0012,T00729,LOW,2025-09-06 09:42:00,2025-09-06 16:45:00,Hauling,ZONE-C,952.8,COMPLETED
2025-09-06,OP0039,M0036,DT00157,HIGH,2025-09-06 07:00:00,2025-09-06 10:48:00,Material Loading,ZONE-D,1652.3,IN_PROGRESS
2025-09-06,OP0050,M0023,T00642,MEDIUM,2025-09-06 08:50:00,2025-09-06 12:30:18,Material Stockpiling,ZONE-B,1235.8,CANCELLED
2025-09-07,OP0014,M0039,T00366,HIGH,2025-09-07 14:50:00,2025-09-07 18:55:48,Trenching,ZONE-C,497.3,COMPLETED
2025-09-07,OP0026,M0017,T00771,URGENT,2025-09-07 09:55:00,2025-09-07 12:05:24,Hauling,ZONE-D,192.8,COMPLETED
2025-09-07,OP0053,M0015,DT00001,LOW,2025-09-07 06:00:00,2025-09-07 11:34:00,Hauling,ZONE-C,1261.4,IN_PROGRESS
2025-09-07,OP0010,M0018,T00811,HIGH,2025-09-07 09:33:00,2025-09-07 10:26:42,Earth Excavation,ZONE-B,185.0,CANCELLED
2025-09-07,OP0033,M0006,T00657,LOW,2025-09-07 13:40:00,2025-09-07 15:01:42,Trenching,ZONE-A,158.4,DELAYED
2025-09-07,OP0018,M0001,T00413,LOW,2025-09-07 07:36:00,2025-09-07 10:49:36,Trenching,ZONE-A,333.6,DELAYED
2025-09-07,OP0054,M0011,T00802,LOW,2025-09-07 12:01:00,2025-09-07 12:34:24,Grading,ZONE-B,357.3,IN_PROGRESS
2025-09-07,OP0005,M0015,T00104,URGENT,2025-09-07 06:43:00,2025-09-07 07:53:12,Soil Compaction,ZONE-B,958.9,IN_PROGRESS
2025-09-08,OP0030,M0029,T00538,MEDIUM,2025-09-08 12:06:00,2025-09-08 17:42:00,Material Stockpiling,ZONE-A,1645.7,COMPLETED
2025-09-08,OP0048,M0036,T00255,HIGH,2025-09-08 10:53:00,2025-09-08 16:43:00,Material Loading,ZONE-C,935.4,IN_PROGRESS
2025-09-08,OP0021,M0031,DT00191,LOW,2025-09-08 07:00:00,2025-09-08 08:28:00,Soil Compaction,ZONE-D,1393.8,IN_PROGRESS
2025-09-09,OP0045,M0014,T00030,MEDIUM,2025-09-09 09:28:00,2025-09-09 23:18:42,Hauling,ZONE-D,1899.0,DELAYED
2025-09-09,OP0032,M0011,T00164,MEDIUM,2025-09-09 14:08:00,2025-09-09 15:51:00,Trenching,ZONE-B,205.8,COMPLETED
2025-09-09,OP0055,M0041,T00028,HIGH,2025-09-09 15:33:00,2025-09-09 20:14:42,Trenching,ZONE-D,478.7,COMPLETED
2025-09-09,OP0037,M0031,T00506,MEDIUM,2025-09-09 13:17:00,2025-09-09 21:18:12,Material Loading,ZONE-B,2060.5,CANCELLED
2025-09-09,OP0020,M0030,DT00160,MEDIUM,2025-09-09 08:00:00,2025-09-09 12:29:00,Material Loading,ZONE-C,1735.5,COMPLETED
2025-09-10,OP0029,M0013,T00092,LOW,2025-09-10 15:43:00,2025-09-11 11:21:00,Material Loading,ZONE-C,1937.0,CANCELLED
2025-09-10,OP0055,M0004,T00697,MEDIUM,2025-09-10 06:50:00,2025-09-10 09:46:00,Road Preparation,ZONE-C,2395.4,SCHEDULED
2025-09-10,OP0016,M0023,T00442,LOW,2025-09-10 08:50:00,2025-09-10 12:46:24,Material Loading,ZONE-D,772.4,COMPLETED
2025-09-10,OP0028,M0035,T00582,MEDIUM,2025-09-10 12:28:00,2025-09-10 13:53:42,Grading,ZONE-A,1857.7,COMPLETED
2025-09-10,OP0003,M0021,T00309,HIGH,2025-09-10 10:42:00,2025-09-10 11:49:24,Road Preparation,ZONE-B,915.7,COMPLETED
2025-09-10,OP0032,M0012,T00147,MEDIUM,2025-09-10 08:59:00,2025-09-10 12:37:54,Trenching,ZONE-C,227.2,IN_PROGRESS
2025-09-11,OP0016,M0027,T00207,MEDIUM,2025-09-11 15:22:00,2025-09-11 19:49:06,Demolition,ZONE-C,504.5,COMPLETED
2025-09-11,OP0052,M0001,T00427,URGENT,2025-09-11 09:27:00,2025-09-11 10:28:12,Earth Excavation,ZONE-A,172.5,SCHEDULED
2025-09-12,OP0027,M0025,DT00010,MEDIUM,2025-09-12 09:00:00,2025-09-12 13:44:00,Grading,ZONE-B,494.3,IN_PROGRESS
2025-09-12,OP0016,M0032,T00229,LOW,2025-09-12 11:32:00,2025-09-12 22:41:06,Demolition,ZONE-C,1254.3,SCHEDULED
2025-09-12,OP0027,M0009,T00569,MEDIUM,2025-09-12 12:30:00,2025-09-12 22:48:24,Demolition,ZONE-C,1222.1,COMPLETED
2025-09-12,OP0020,M0022,T00294,MEDIUM,2025-09-12 06:52:00,2025-09-12 21:26:12,Hauling,ZONE-D,1841.6,COMPLETED
2025-09-13,OP0022,M0038,T00553,MEDIUM,2025-09-13 14:07:00,2025-09-13 20:07:24,Demolition,ZONE-A,904.5,COMPLETED
2025-09-13,OP0012,M0015,T00388,LOW,2025-09-13 10:43:00,2025-09-13 19:19:48,Demolition,ZONE-C,1284.7,SCHEDULED
2025-09-13,OP0046,M0009,T00330,LOW,2025-09-13 06:00:00,2025-09-13 07:37:12,Earth Excavation,ZONE-A,264.5,COMPLETED
2025-09-13,OP0043,M0012,T00694,MEDIUM,2025-09-13 15:42:00,2025-09-14 01:30:42,Earth Excavation,ZONE-C,1211.1,COMPLETED
2025-09-13,OP0045,M0019,T00280,LOW,2025-09-13 09:43:00,2025-09-13 12:35:00,Trenching,ZONE-C,229.7,COMPLETED
2025-09-14,OP0025,M0037,T00352,MEDIUM,2025-09-14 15:43:00,2025-09-14 17:23:30,Soil Compaction,ZONE-C,2793.7,COMPLETED
2025-09-14,OP0052,M0029,T00042,HIGH,2025-09-14 11:58:00,2025-09-14 20:53:30,Road Preparation,ZONE-D,5775.9,COMPLETED
2025-09-14,OP0024,M0034,T00565,LOW,2025-09-14 11:08:00,2025-09-14 14:36:12,Trenching,ZONE-C,421.6,COMPLETED
2025-09-14,OP0046,M0031,DT00105,LOW,2025-09-14 11:00:00,2025-09-14 14:45:00,Demolition,ZONE-C,328.8,COMPLETED
2025-09-14,OP0014,M0035,T00400,LOW,2025-09-14 09:16:00,2025-09-14 10:57:18,Grading,ZONE-A,2431.7,SCHEDULED
2025-09-15,OP0037,M0038,DT00019,LOW,2025-09-15 07:00:00,2025-09-15 12:06:00,Demolition,ZONE-C,766.6,COMPLETED
2025-09-15,OP0049,M0033,T00583,HIGH,2025-09-15 10:14:00,2025-09-15 11:40:12,Earth Excavation,ZONE-B,183.3,DELAYED
2025-09-16,OP0046,M0028,T00340,LOW,2025-09-16 13:18:00,2025-09-16 14:53:30,Demolition,ZONE-A,188.7,COMPLETED
2025-09-16,OP0055,M0017,T00556,MEDIUM,2025-09-16 10:47:00,2025-09-16 15:08:00,Grading,ZONE-B,5455.9,COMPLETED
2025-09-16,OP0008,M0015,T00825,MEDIUM,2025-09-16 09:14:00,2025-09-16 11:16:48,Trenching,ZONE-A,161.6,IN_PROGRESS
2025-09-16,OP0003,M0013,T00228,MEDIUM,2025-09-16 12:06:00,2025-09-16 14:47:12,Trenching,ZONE-B,276.7,IN_PROGRESS
2025-09-16,OP0024,M0041,T00187,MEDIUM,2025-09-16 10:06:00,2025-09-16 12:29:48,Trenching,ZONE-D,286.4,DELAYED
2025-09-17,OP0001,M0010,T00278,MEDIUM,2025-09-17 10:12:00,2025-09-17 17:30:18,Hauling,ZONE-A,1540.2,COMPLETED
2025-09-17,OP0037,M0028,DT00084,HIGH,2025-09-17 08:00:00,2025-09-17 12:44:00,Soil Compaction,ZONE-C,1774.1,DELAYED
2025-09-18,OP0050,M0034,T00736,LOW,2025-09-18 06:28:00,2025-09-18 07:02:54,Trenching,ZONE-A,69.0,COMPLETED
2025-09-18,OP0039,M0038,T00466,HIGH,2025-09-18 14:57:00,2025-09-18 18:00:24,Demolition,ZONE-A,465.2,COMPLETED
2025-09-18,OP0045,M0016,T00485,MEDIUM,2025-09-18 06:30:00,2025-09-18 07:22:06,Road Preparation,ZONE-D,580.9,CANCELLED
2025-09-18,OP0014,M0028,T00796,MEDIUM,2025-09-18 15:57:00,2025-09-18 18:06:54,Soil Compaction,ZONE-C,2485.6,COMPLETED
2025-09-19,OP0052,M0010,DT00060,MEDIUM,2025-09-19 10:00:00,2025-09-19 11:08:00,Trenching,ZONE-C,388.0,CANCELLED
2025-09-19,OP0015,M0026,T00338,HIGH,2025-09-19 07:10:00,2025-09-19 09:38:06,Road Preparation,ZONE-D,1542.9,COMPLETED
2025-09-19,OP0020,M0040,T00460,LOW,2025-09-19 09:05:00,2025-09-19 11:17:24,Material Stockpiling,ZONE-A,481.0,COMPLETED
2025-09-19,OP0026,M0024,DT00086,LOW,2025-09-19 07:00:00,2025-09-19 11:09:00,Demolition,ZONE-A,692.0,DELAYED
2025-09-19,OP0037,M0036,DT00165,HIGH,2025-09-19 06:00:00,2025-09-19 10:10:00,Demolition,ZONE-D,1741.1,IN_PROGRESS
2025-09-20,OP0035,M0027,T00547,MEDIUM,2025-09-20 15:32:00,2025-09-20 19:17:30,Road Preparation,ZONE-C,1614.4,COMPLETED
2025-09-20,OP0044,M0034,T00105,URGENT,2025-09-20 08:48:00,2025-09-20 14:52:24,Material Loading,ZONE-A,1411.6,SCHEDULED
2025-09-20,OP0024,M0020,T00389,MEDIUM,2025-09-20 09:43:00,2025-09-20 12:45:24,Earth Excavation,ZONE-D,365.0,DELAYED
2025-09-20,OP0039,M0013,DT00148,HIGH,2025-09-20 09:00:00,2025-09-20 11:11:00,Soil Compaction,ZONE-C,670.2,COMPLETED
2025-09-20,OP0037,M0010,T00574,MEDIUM,2025-09-20 11:33:00,2025-09-20 12:18:18,Grading,ZONE-C,484.9,CANCELLED
2025-09-21,OP0019,M0007,T00082,HIGH,2025-09-21 07:31:00,2025-09-21 13:23:36,Road Preparation,ZONE-B,3588.2,SCHEDULED
2025-09-21,OP0042,M0005,DT00193,HIGH,2025-09-21 10:00:00,2025-09-21 15:29:00,Soil Compaction,ZONE-B,1738.9,DELAYED
2025-09-21,OP0046,M0040,T00385,LOW,2025-09-21 13:48:00,2025-09-22 01:28:00,Material Loading,ZONE-D,2359.8,COMPLETED
2025-09-21,OP0004,M0005,T00288,LOW,2025-09-21 13:53:00,2025-09-21 15:38:06,Hauling,ZONE-B,346.8,IN_PROGRESS
2025-09-21,OP0004,M0024,T00671,MEDIUM,2025-09-21 12:38:00,2025-09-21 19:36:42,Material Loading,ZONE-C,2008.4,SCHEDULED
2025-09-21,OP0027,M0031,T00223,MEDIUM,2025-09-21 08:15:00,2025-09-21 12:31:36,Material Stockpiling,ZONE-C,908.8,COMPLETED
2025-09-22,OP0044,M0041,T00719,HIGH,2025-09-22 14:47:00,2025-09-22 19:01:42,Trenching,ZONE-B,410.9,COMPLETED
2025-09-23,OP0032,M0041,T00012,MEDIUM,2025-09-23 08:51:00,2025-09-23 13:24:54,Trenching,ZONE-A,559.8,CANCELLED
2025-09-23,OP0009,M0019,T00334,HIGH,2025-09-23 13:36:00,2025-09-23 16:45:36,Soil Compaction,ZONE-D,2232.9,COMPLETED
2025-09-23,OP0003,M0007,T00575,LOW,2025-09-23 08:49:00,2025-09-23 14:23:30,Road Preparation,ZONE-D,4656.4,DELAYED
2025-09-24,OP0031,M0030,T00210,LOW,2025-09-24 08:20:00,2025-09-24 14:48:24,Demolition,ZONE-B,943.6,COMPLETED
2025-09-24,OP0050,M0001,T00474,MEDIUM,2025-09-24 13:56:00,2025-09-24 16:43:18,Demolition,ZONE-C,500.2,DELAYED
2025-09-25,OP0011,M0031,T00629,MEDIUM,2025-09-25 14:50:00,2025-09-26 00:20:12,Material Stockpiling,ZONE-A,1987.6,IN_PROGRESS
2025-09-25,OP0007,M0033,DT00052,MEDIUM,2025-09-25 06:00:00,2025-09-25 10:52:00,Material Loading,ZONE-C,1061.7,COMPLETED
2025-09-25,OP0045,M0035,T00182,HIGH,2025-09-25 11:43:00,2025-09-26 04:54:42,Material Loading,ZONE-A,1839.2,DELAYED
2025-09-25,OP0028,M0039,T00337,LOW,2025-09-25 06:10:00,2025-09-25 09:56:30,Material Loading,ZONE-D,967.4,DELAYED
2025-09-25,OP0040,M0018,DT00070,LOW,2025-09-25 08:00:00,2025-09-25 10:34:00,Demolition,ZONE-C,567.6,COMPLETED
2025-09-25,OP0043,M0026,T00634,MEDIUM,2025-09-25 13:20:00,2025-09-25 18:07:48,Road Preparation,ZONE-D,4498.0,DELAYED
2025-09-27,OP0041,M0006,T00406,MEDIUM,2025-09-27 12:34:00,2025-09-27 15:47:36,Material Loading,ZONE-A,324.8,COMPLETED
2025-09-27,OP0034,M0023,T00498,MEDIUM,2025-09-27 11:24:00,2025-09-27 16:12:00,Material Stockpiling,ZONE-B,1331.5,COMPLETED
2025-09-28,OP0029,M0041,T00517,MEDIUM,2025-09-28 06:25:00,2025-09-28 11:00:42,Trenching,ZONE-A,375.6,COMPLETED
2025-09-28,OP0034,M0027,T00202,HIGH,2025-09-28 10:55:00,2025-09-28 16:38:12,Earth Excavation,ZONE-A,1217.4,DELAYED
2025-09-28,OP0021,M0037,T00046,MEDIUM,2025-09-28 07:02:00,2025-09-28 14:04:42,Grading,ZONE-C,3969.8,COMPLETED
2025-09-29,OP0008,M0027,T00124,URGENT,2025-09-29 12:24:00,2025-09-29 19:22:54,Demolition,ZONE-A,794.7,IN_PROGRESS
2025-09-29,OP0021,M0035,T00791,HIGH,2025-09-29 13:44:00,2025-09-29 20:18:42,Soil Compaction,ZONE-C,5669.4,CANCELLED
2025-09-29,OP0040,M0017,DT00003,MEDIUM,2025-09-29 06:00:00,2025-09-29 11:36:00,Earth Excavation,ZONE-C,1246.6,SCHEDULED
2025-09-29,OP0024,M0040,DT00096,HIGH,2025-09-29 14:00:00,2025-09-29 16:42:00,Earth Excavation,ZONE-A,1967.2,COMPLETED
2025-09-29,OP0020,M0011,T00507,LOW,2025-09-29 10:21:00,2025-09-29 14:34:06,Grading,ZONE-A,2389.6,COMPLETED
